College ID,Title,Territory,Vizag / Vijayawada,College Code,Country,Zone Id,State,State Code,Region Id,College Category,Reg College ID
669f5b8b7004b579f4304f0e,"Mamata Medical College, Khammam",,,,IN,,Telangana,TS,,ug,669f5b8b7004b579f4304f0e
669f5b8b7004b579f4304f0f,"Mandya Institute of Medical Sciences, Mandya",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304f0f
669f5b8b7004b579f4304f10,"Manipal Tata Medical College,Baridih Jameshedpur",,,,IN,,Jharkhand,JH,,ug,669f5b8b7004b579f4304f10
669f5b8b7004b579f4304f11,"Manyavar Kanshi Ram Ji Government Allopathic Medical College, Orai, Jalaun",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8b7004b579f4304f11
669f5b8b7004b579f4304f12,"Mata Gujri Memorial Medical College, Kishanganj",,,,IN,,Bihar,BR,,ug,669f5b8b7004b579f4304f12
669f5b8b7004b579f4304f13,"Maulana Azad Medical College, New Delhi",,,,IN,,Delhi,DL,,ug,669f5b8b7004b579f4304f13
669f5b8b7004b579f4304f14,"Mayo Institute of Medical Sciences, Barabanki",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8b7004b579f4304f14
669f5b8b7004b579f4304f15,"Medical College, Baroda",,,,IN,,Gujarat,GJ,,ug,669f5b8b7004b579f4304f15
669f5b8b7004b579f4304f16,"Medical College, Kolkata",,,,IN,,West Bengal,WB,,ug,669f5b8b7004b579f4304f16
669f5b8b7004b579f4304f17,"Medical College, Thiruvananthapuram",,,,IN,,Kerala,KL,,ug,669f5b8b7004b579f4304f17
669f5b8b7004b579f4304f18,"Mediciti Institute Of Medical Sciences, Ghanpur",,,,IN,,Telangana,TS,,ug,669f5b8b7004b579f4304f18
669f5b8b7004b579f4304f19,"Meenakshi Medical College and Research Institute, Enathur",,,,IN,,Tamil Nadu,TN,,ug,669f5b8b7004b579f4304f19
669f5b8b7004b579f4304f1a,Melmaruvathur Adiparasakthi Instt. Medical Sciences and Research,,,,IN,,Tamil Nadu,TN,,ug,669f5b8b7004b579f4304f1a
669f5b8c7004b579f4304f1b,"Midnapore Medical College, Midnapore",,,,IN,,West Bengal,WB,,ug,669f5b8c7004b579f4304f1b
669f5b8c7004b579f4304f1c,"MKCG Medical College, Berhampur",,,,IN,,Odisha,OD,,ug,669f5b8c7004b579f4304f1c
669f5b8c7004b579f4304f1d,"MNR Medical College & Hospital, Sangareddy",,,,IN,,Telangana,TS,,ug,669f5b8c7004b579f4304f1d
669f5b8c7004b579f4304f1e,"Mohan Kumaramangalam Medical College, Salem",,,,IN,,Tamil Nadu,TN,,ug,669f5b8c7004b579f4304f1e
669f5b8c7004b579f4304f1f,"Moti Lal Nehru Medical College, Allahabad",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8c7004b579f4304f1f
669f5b8c7004b579f4304f20,"Mount Zion Medical College, Chayalode, Ezhamkulam Adoor, Pathanamthitta",,,,IN,,Kerala,KL,,ug,669f5b8c7004b579f4304f20
669f5b8c7004b579f4304f21,"MP Shah Medical College,Jamnagar",,,,IN,,Gujarat,GJ,,ug,669f5b8c7004b579f4304f21
669f5b8c7004b579f4304f22,"Murshidabad Medical College & Hospitals, Murshidabad",,,,IN,,West Bengal,WB,,ug,669f5b8c7004b579f4304f22
669f5b8c7004b579f4304f23,"Muzaffarnagar Medical College, Muzaffarnagar",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8c7004b579f4304f23
669f5b8c7004b579f4304f24,"MVJ Medical College and Research Hospital, Bangalore",,,,IN,,Karnataka,KA,,ug,669f5b8c7004b579f4304f24
669f5b8c7004b579f4304f25,"Mysore Medical College and Research Instt. (Prev.name Government Medical College), Mysore",,,,IN,,Karnataka,KA,,ug,669f5b8c7004b579f4304f25
669f5b8c7004b579f4304f26,"N. K. P. Salve Instt. of Medical Sciences and Research Centre and Lata Mangeshkar Hospital, Nagpur",,,,IN,,Maharashtra,MH,,ug,669f5b8c7004b579f4304f26
669f5b8c7004b579f4304f27,"N.C. Medical College & Hospital, Panipat",,,,IN,,Haryana,HR,,ug,669f5b8c7004b579f4304f27
669f5b8c7004b579f4304f28,"Nalanda Medical College, Patna",,,,IN,,Bihar,BR,,ug,669f5b8c7004b579f4304f28
669f5b8c7004b579f4304f29,"Naraina Medical College & Research Centre, Kanpur",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8c7004b579f4304f29
669f5b8c7004b579f4304f2a,"Narayan Medical College & Hospital, Sasaram",,,,IN,,Bihar,BR,,ug,669f5b8c7004b579f4304f2a
669f5b8c7004b579f4304f2b,"Narayana Medical College, Nellore",,,,IN,,Andhra Pradesh,AP,,ug,669f5b8c7004b579f4304f2b
669f5b8c7004b579f4304f2c,"National Capital Region Institute of Medical Sciences, Meerut",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8c7004b579f4304f2c
669f5b8c7004b579f4304f2d,"National Institute of Medical Science & Research, Jaipur",,,,IN,,Rajasthan,RJ,,ug,669f5b8c7004b579f4304f2d
669f5b8c7004b579f4304f2e,"National Institute of Mental Health and Neuro Sciences NIMHANS, Bangalore",,,,IN,,Karnataka,KA,,ug,669f5b8c7004b579f4304f2e
669f5b8c7004b579f4304f2f,"Navodaya Medical College, Raichur",,,,IN,,Karnataka,KA,,ug,669f5b8c7004b579f4304f2f
669f5b8c7004b579f4304f30,"Netaji Subhas Medical College & Hospital, Amhara, Bihta, Patna",,,,IN,,Bihar,BR,,ug,669f5b8c7004b579f4304f30
669f5b8c7004b579f4304f31,"Netaji Subhash Chandra Bose Medical College, Jabalpur",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8c7004b579f4304f31
669f5b8c7004b579f4304f32,"Nilratan Sircar Medical College, Kolkata",,,,IN,,West Bengal,WB,,ug,669f5b8c7004b579f4304f32
669f5b8c7004b579f4304f33,"Nimra Institute of Medical Sciences, Krishna Dist., A.P.",Surendra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8c7004b579f4304f33
669f5b8c7004b579f4304f34,Noida International Institute Of Medical Sciences,,,,IN,,Uttar Pradesh,UP,,ug,669f5b8c7004b579f4304f34
669f5b8c7004b579f4304f35,"Nootan Medical College and Research Centre, Mehsana",,,,IN,,Gujarat,GJ,,ug,669f5b8c7004b579f4304f35
669f5b8c7004b579f4304f36,"North Bengal Medical College, Darjeeling",,,,IN,,West Bengal,WB,,ug,669f5b8c7004b579f4304f36
669f5b8c7004b579f4304f37,"North Delhi Muncipal Corporation Medical College, Delhi",,,,IN,,Delhi,DL,,ug,669f5b8c7004b579f4304f37
669f5b8c7004b579f4304f38,"North Eastern Indira Gandhi Regional Instt. of Health and Medical Sciences, Shillong",,,,IN,,Meghalaya,ML,,ug,669f5b8c7004b579f4304f38
669f5b8c7004b579f4304f39,"NRI Institute of Medical Sciences, Visakhapatnam",Indra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8c7004b579f4304f39
669f5b8c7004b579f4304f3a,"NRI Medical College, Guntur",Indra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8c7004b579f4304f3a
669f5b8c7004b579f4304f3b,"Osmania Medical College, Hyderabad",,,,IN,,Telangana,TS,,ug,669f5b8c7004b579f4304f3b
669f5b8c7004b579f4304f3c,"P E S Institute Of Medical Sciences and Research, Kuppam",,,,IN,,Andhra Pradesh,AP,,ug,669f5b8c7004b579f4304f3c
669f5b8c7004b579f4304f3d,"P K Das Institute of Medical Sciences, Palakkad, Kerala",,,,IN,,Kerala,KL,,ug,669f5b8c7004b579f4304f3d
669f5b8c7004b579f4304f3e,"Pacific Institute of Medical Sciences, Umarda, Udaipur",,,,IN,,Rajasthan,RJ,,ug,669f5b8c7004b579f4304f3e
669f5b8c7004b579f4304f3f,"Pacific Medical College & Hospital, Bhilo Ka Bedla, Udaipur",,,,IN,,Rajasthan,RJ,,ug,669f5b8c7004b579f4304f3f
669f5b8c7004b579f4304f40,"Padmashree Dr. D.Y.Patil Medical College, Navi Mumbai",,,,IN,,Maharashtra,MH,,ug,669f5b8c7004b579f4304f40
669f5b8c7004b579f4304f41,"Padmashri Dr. Vithalrao Vikhe Patil Foundations Medical College & Hospital, Ahmednagar",,,,IN,,Maharashtra,MH,,ug,669f5b8c7004b579f4304f41
669f5b8c7004b579f4304f42,"Palamu Medical College, Palamu",,,,IN,,Jharkhand,JH,,ug,669f5b8c7004b579f4304f42
669f5b8c7004b579f4304f43,"Pandit Deendayal Upadhyay Medical College, Rajkot",,,,IN,,Gujarat,GJ,,ug,669f5b8c7004b579f4304f43
669f5b8c7004b579f4304f44,"Panimalar Medical College Hospital & Research Institute, Chennai,Tamil Nadu",,,,IN,,Tamil Nadu,TN,,ug,669f5b8c7004b579f4304f44
669f5b8c7004b579f4304f45,"Parul Institute of Medical Sciences & Research, Vadodara",,,,IN,,Gujarat,GJ,,ug,669f5b8c7004b579f4304f45
669f5b8c7004b579f4304f46,"Patliputra Medical College, Dhanbad",,,,IN,,Jharkhand,JH,,ug,669f5b8c7004b579f4304f46
669f5b8c7004b579f4304f47,"Patna Medical College, Patna",,,,IN,,Bihar,BR,,ug,669f5b8c7004b579f4304f47
669f5b8c7004b579f4304f48,"Peoples College of Medical Sciences & Research Centre, Bhanpur, Bhopal",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8c7004b579f4304f48
669f5b8c7004b579f4304f49,"PGIMER Dr. RML Hospital, New Delhi",,,,IN,,Delhi,DL,,ug,669f5b8c7004b579f4304f49
669f5b8c7004b579f4304f4a,"Pondicherry Institute of Medical Sciences & Research, Pondicherry",,,,IN,,Pondicherry,PY,,ug,669f5b8c7004b579f4304f4a
669f5b8c7004b579f4304f4b,Prafulla Chandra Sen Government Medical College,,,,IN,,West Bengal,WB,,ug,669f5b8c7004b579f4304f4b
669f5b8c7004b579f4304f4c,"Prakash Institute of Medical Sciences & Research, Sangli",,,,IN,,Maharashtra,MH,,ug,669f5b8c7004b579f4304f4c
669f5b8c7004b579f4304f4d,"Pramukhswami Medical College, Karmsad",,,,IN,,Gujarat,GJ,,ug,669f5b8c7004b579f4304f4d
669f5b8c7004b579f4304f4e,"Prasad Institute of Medical Sciences, Lucknow",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8c7004b579f4304f4e
669f5b8c7004b579f4304f4f,"Prathima Institute Of Medical Sciences, Karimnagar",,,,IN,,Telangana,TS,,ug,669f5b8c7004b579f4304f4f
669f5b8c7004b579f4304f50,"PSG Institute of Medical Sciences, Coimbatore",,,,IN,,Tamil Nadu,TN,,ug,669f5b8c7004b579f4304f50
669f5b8c7004b579f4304f51,"Pt. B D Sharma Postgraduate Institute of Medical Sciences, Rohtak (Haryana)",,,,IN,,Haryana,HR,,ug,669f5b8c7004b579f4304f51
669f5b8c7004b579f4304f52,"Pt. J N M Medical College, Raipur",,,,IN,,Chattisgarh,CG,,ug,669f5b8c7004b579f4304f52
669f5b8c7004b579f4304f53,"Pt. Jawahar Lal Nehru Government Medical College, Chamba",,,,IN,,Himachal Pradesh,HP,,ug,669f5b8c7004b579f4304f53
669f5b8c7004b579f4304f54,"Pt. Raghunath Murmu Medical College and Hospital, Baripada, Odisha",,,,IN,,Odisha,OD,,ug,669f5b8c7004b579f4304f54
669f5b8c7004b579f4304f55,"Punjab Institute of Medical Sciences, Jalandhar",,,,IN,,Punjab,PB,,ug,669f5b8c7004b579f4304f55
669f5b8c7004b579f4304f56,"Pushpagiri Institute Of Medical Sciences and Research Centre, Tiruvalla",,,,IN,,Kerala,KL,,ug,669f5b8c7004b579f4304f56
669f5b8c7004b579f4304f57,"R N T Medical College, Udaipur",,,,IN,,Rajasthan,RJ,,ug,669f5b8c7004b579f4304f57
669f5b8c7004b579f4304f58,"R.V.M. Institute of Medical Sciences and Research Centre, Siddipet",,,,IN,,Telangana,TS,,ug,669f5b8c7004b579f4304f58
669f5b8c7004b579f4304f59,Radha Devi Jageshwari Memorial Medical College and Hospital,,,,IN,,Bihar,BR,,ug,669f5b8c7004b579f4304f59
669f5b8c7004b579f4304f5a,"Raichur Institute of Medical Sciences,Raichur",,,,IN,,Karnataka,KA,,ug,669f5b8c7004b579f4304f5a
669f5b8c7004b579f4304f5b,"Raiganj Government Medical College & Hospital, Raiganj",,,,IN,,West Bengal,WB,,ug,669f5b8c7004b579f4304f5b
669f5b8c7004b579f4304f5c,"Raipur Institute of Medical Sciences (RIMS), Raipur",,,,IN,,Chattisgarh,CG,,ug,669f5b8c7004b579f4304f5c
669f5b8c7004b579f4304f5d,"Rajah Muthiah Medical College, Annamalainagar",,,,IN,,Tamil Nadu,TN,,ug,669f5b8c7004b579f4304f5d
669f5b8c7004b579f4304f5e,"Rajarajeswari Medical College & Hospital, Bangalore",,,,IN,,Karnataka,KA,,ug,669f5b8c7004b579f4304f5e
669f5b8c7004b579f4304f5f,"Rajashree Chatrapati Shahu Maharaj Government Medical College, Kolhapur",,,,IN,,Maharashtra,MH,,ug,669f5b8c7004b579f4304f5f
669f5b8c7004b579f4304f60,"Rajendra Institute of Medical Sciences, Ranchi",,,,IN,,Jharkhand,JH,,ug,669f5b8c7004b579f4304f60
669f5b8c7004b579f4304f61,"Rajiv Gandhi Institute of Medical Sciences, adilabad",,,,IN,,Telangana,TS,,ug,669f5b8c7004b579f4304f61
669f5b8c7004b579f4304f62,"Rajiv Gandhi Institute of Medical Sciences, Kadapa",,,,IN,,Andhra Pradesh,AP,,ug,669f5b8c7004b579f4304f62
669f5b8c7004b579f4304f63,"Rajiv Gandhi Institute of Medical Sciences, Srikakulam",Surendra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8c7004b579f4304f63
669f5b8c7004b579f4304f64,"Rajiv Gandhi Institute of Medical Sciences,Ongole, AP",Surendra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8c7004b579f4304f64
669f5b8c7004b579f4304f65,"Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital, Thane",,,,IN,,Maharashtra,MH,,ug,669f5b8c7004b579f4304f65
669f5b8c7004b579f4304f66,"Rajshree Medical Research Institute, Bareilly",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8c7004b579f4304f66
669f5b8c7004b579f4304f67,"Rama Medical College and Hospital , Kanpur",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8c7004b579f4304f67
669f5b8c7004b579f4304f68,"Rama Medical College Hospital and Research Centre, Hapur",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8c7004b579f4304f68
669f5b8c7004b579f4304f69,"Rampurhat Government Medical College & Hospital, Rampurhat",,,,IN,,West Bengal,WB,,ug,669f5b8c7004b579f4304f69
669f5b8c7004b579f4304f6a,"Rangaraya Medical College, Kakinada",Indra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8c7004b579f4304f6a
669f5b8c7004b579f4304f6b,"Regional Institute of Medical Sciences, Imphal",,,,IN,,Manipur,MN,,ug,669f5b8c7004b579f4304f6b
669f5b8c7004b579f4304f6c,"RG Kar Medical College, Kolkata",,,,IN,,West Bengal,WB,,ug,669f5b8c7004b579f4304f6c
669f5b8c7004b579f4304f6d,"RKDF Medical College Hospital & Research Centre, Jatkhedi, Bhopal",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8c7004b579f4304f6d
669f5b8c7004b579f4304f6e,"Rohilkhand Medical College & Hospital, Bareilly",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8c7004b579f4304f6e
669f5b8c7004b579f4304f6f,"RUHS College of Medical Sciences, Jaipur",,,,IN,,Rajasthan,RJ,,ug,669f5b8c7004b579f4304f6f
669f5b8c7004b579f4304f70,"Rural Medical College, Loni",,,,IN,,Maharashtra,MH,,ug,669f5b8c7004b579f4304f70
669f5b8c7004b579f4304f71,"Ruxmaniben Deepchand Gardi Medical College, Ujjain",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8c7004b579f4304f71
669f5b8c7004b579f4304f72,"S N Medical College, Agra",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8c7004b579f4304f72
669f5b8c7004b579f4304f73,"S S Institute of Medical Sciences& Research Centre, Davangere",,,,IN,,Karnataka,KA,,ug,669f5b8c7004b579f4304f73
669f5b8c7004b579f4304f74,"S V Medical College, Tirupati",,,,IN,,Andhra Pradesh,AP,,ug,669f5b8c7004b579f4304f74
669f5b8c7004b579f4304f75,"S V S Medical College, Mehboobnagar",,,,IN,,Telangana,TS,,ug,669f5b8c7004b579f4304f75
669f5b8c7004b579f4304f76,"S. Nijalingappa Medical College & HSK Hospital & Research Centre, Bagalkot",,,,IN,,Karnataka,KA,,ug,669f5b8c7004b579f4304f76
669f5b8d7004b579f4304f77,"Saheed Laxman Nayak Medical College & Hospital, Koraput",,,,IN,,Odisha,OD,,ug,669f5b8d7004b579f4304f77
669f5b8d7004b579f4304f78,"Santhiram Medical College, Nandyal",,,,IN,,Andhra Pradesh,AP,,ug,669f5b8d7004b579f4304f78
669f5b8d7004b579f4304f79,"Santiniketan Medical College, Bolpur, West Bengal",,,,IN,,West Bengal,WB,,ug,669f5b8d7004b579f4304f79
669f5b8d7004b579f4304f7a,"Santosh Medical College, Ghaziabad",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8d7004b579f4304f7a
669f5b8d7004b579f4304f7b,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",,,,IN,,Karnataka,KA,,ug,669f5b8d7004b579f4304f7b
669f5b8d7004b579f4304f7c,"Saraswati Institute of Medical Sciences, Hapur",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8d7004b579f4304f7c
669f5b8d7004b579f4304f7d,"Saraswati Medical College, Unnao, U.P.",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8d7004b579f4304f7d
669f5b8d7004b579f4304f7e,"Sarat Chandra Chattopadhyay Government Medical College & Hospital, Uluberia",,,,IN,,West Bengal,WB,,ug,669f5b8d7004b579f4304f7e
669f5b8d7004b579f4304f7f,"Sardar Patel Medical College, Bikaner",,,,IN,,Rajasthan,RJ,,ug,669f5b8d7004b579f4304f7f
669f5b8d7004b579f4304f80,"Sardar Rajas Medical College, Hospital and Research Centre, Jaring, Kalahandi",,,,IN,,Odisha,OD,,ug,669f5b8d7004b579f4304f80
669f5b8d7004b579f4304f81,"Saveetha Medical College and Hospital, Kanchipuram",,,,IN,,Tamil Nadu,TN,,ug,669f5b8d7004b579f4304f81
669f5b8d7004b579f4304f82,"SBKS Medical Institute & Research Centre, Vadodara",,,,IN,,Gujarat,GJ,,ug,669f5b8d7004b579f4304f82
669f5b8d7004b579f4304f83,"SCB Medical College, Cuttack",,,,IN,,Odisha,OD,,ug,669f5b8d7004b579f4304f83
669f5b8d7004b579f4304f84,"School of Medical Sciences & Research,Greater Noida",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8d7004b579f4304f84
669f5b8d7004b579f4304f85,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",,,,IN,,Karnataka,KA,,ug,669f5b8d7004b579f4304f85
669f5b8d7004b579f4304f86,"Seth GS Medical College, Mumbai",,,,IN,,Maharashtra,MH,,ug,669f5b8d7004b579f4304f86
669f5b8d7004b579f4304f87,"Shadan Institute of Medical Sciences,Research Centre and Teaching Hospital, Peerancheru",,,,IN,,Telangana,TS,,ug,669f5b8d7004b579f4304f87
669f5b8d7004b579f4304f88,"Shaheed Hasan Khan Mewati Government Medical College, Nalhar",,,,IN,,Haryana,HR,,ug,669f5b8d7004b579f4304f88
669f5b8d7004b579f4304f89,"Shaikh-UL-Hind Maulana Mahmood Hasan Medical College, Saharanpur",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8d7004b579f4304f89
669f5b8d7004b579f4304f8a,"Shantabaa Medical College & General Hospital, Amreli",,,,IN,,Gujarat,GJ,,ug,669f5b8d7004b579f4304f8a
669f5b8d7004b579f4304f8b,"Sher-I-Kashmir Instt. Of Medical Sciences, Srinagar",,,,IN,,Jammu and Kashmir,JK,,ug,669f5b8d7004b579f4304f8b
669f5b8d7004b579f4304f8c,"Shija Academy of Health Sciences, Imphal, Manipur",,,,IN,,Manipur,MN,,ug,669f5b8d7004b579f4304f8c
669f5b8d7004b579f4304f8d,"Shimoga Institute of Medical Sciences,Shimoga",,,,IN,,Karnataka,KA,,ug,669f5b8d7004b579f4304f8d
669f5b8d7004b579f4304f8e,Shree Narayan Medical Institute and Hospital,,,,IN,,Bihar,BR,,ug,669f5b8d7004b579f4304f8e
669f5b8d7004b579f4304f8f,"Shri Atal Bihari Vajpayee Government Medical College, Faridabad",,,,IN,,Haryana,HR,,ug,669f5b8d7004b579f4304f8f
669f5b8d7004b579f4304f90,"Shri B M Patil Medical College, Hospital & Research Centre, Vijayapura(Bijapur)",,,,IN,,Karnataka,KA,,ug,669f5b8d7004b579f4304f90
669f5b8d7004b579f4304f91,Shri Balaji Institute of Medical Science,,,,IN,,Chattisgarh,CG,,ug,669f5b8d7004b579f4304f91
669f5b8d7004b579f4304f92,"Shri Guru Ram Rai Institute of Medical & Health Sciences, Dehradun",,,,IN,,Uttarakhand,UK,,ug,669f5b8d7004b579f4304f92
669f5b8d7004b579f4304f93,"Shri Kalyan Govt. Medical College, Sikar, Rajasthan",,,,IN,,Rajasthan,RJ,,ug,669f5b8d7004b579f4304f93
669f5b8d7004b579f4304f94,"Shri Krishna Medical College, Muzzafarpur",,,,IN,,Bihar,BR,,ug,669f5b8d7004b579f4304f94
669f5b8d7004b579f4304f95,"Shri Lal Bahadur Shastri Government Medical College, Mandi, HP",,,,IN,,Himachal Pradesh,HP,,ug,669f5b8d7004b579f4304f95
669f5b8d7004b579f4304f96,"Shri Ram Murti Smarak Institute of Medical Sciences, Bareilly",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8d7004b579f4304f96
669f5b8d7004b579f4304f97,"Shri Ramkrishna Institute of Medical Sciences & Sanaka Hospitals, Durgapur",,,,IN,,West Bengal,WB,,ug,669f5b8d7004b579f4304f97
669f5b8d7004b579f4304f98,"Shri Satya Sai Medical College and Research Institute, Kancheepuram",,,,IN,,Tamil Nadu,TN,,ug,669f5b8d7004b579f4304f98
669f5b8d7004b579f4304f99,"Shri Shankaracharya Institute of Medical Sciences, Bhilai",,,,IN,,Chattisgarh,CG,,ug,669f5b8d7004b579f4304f99
669f5b8d7004b579f4304f9a,"Shri Vasant Rao Naik Govt. Medical College, Yavatmal",,,,IN,,Maharashtra,MH,,ug,669f5b8d7004b579f4304f9a
669f5b8d7004b579f4304f9b,"Shri Vinoba Bhave Institute of Medical Sciences, (Govt. Medical College) Silvassa, U.T",,,,IN,,Dadra and Nagar Haveli,DN,,ug,669f5b8d7004b579f4304f9b
669f5b8d7004b579f4304f9c,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",,,,IN,,Karnataka,KA,,ug,669f5b8d7004b579f4304f9c
669f5b8d7004b579f4304f9d,"Shyam Shah Medical College, Rewa",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8d7004b579f4304f9d
669f5b8d7004b579f4304f9e,"Siddaganga Medical College and Research Institute, Tumakuru",,,,IN,,Karnataka,KA,,ug,669f5b8d7004b579f4304f9e
669f5b8d7004b579f4304f9f,"Sikkim Manipal Institute of Medical Sciences, Gangtok",,,,IN,,Sikkim,SK,,ug,669f5b8d7004b579f4304f9f
669f5b8d7004b579f4304fa0,"Silchar Medical College, Silchar",,,,IN,,Assam,AS,,ug,669f5b8d7004b579f4304fa0
669f5b8d7004b579f4304fa1,"Sindhudurg Shikshan Prasarak Mandal (SSPM) Medical College & Lifetime Hospital, Padave, Sindhudurg",,,,IN,,Maharashtra,MH,,ug,669f5b8d7004b579f4304fa1
669f5b8d7004b579f4304fa2,"SMBT Institute of Medical Sciences & Research Centre, Nandihills, Nashik",,,,IN,,Maharashtra,MH,,ug,669f5b8d7004b579f4304fa2
669f5b8d7004b579f4304fa3,"SMS Medical College, Jaipur",,,,IN,,Rajasthan,RJ,,ug,669f5b8d7004b579f4304fa3
